286385, 1
287395, 2
289785, 2
291065, 1
292065, 1
293065, 1
294075, 1
295075, 1
296076, 2
297055, 2
297905, 2
298635, 2
299305, 2
300755, 1
301755, 2
302425, 2
304075, 2
304866, 2
306535, 1
307535, 1
308535, 2
311175, 1
312175, 1
313175, 1
314175, 1
315185, 2
315805, 1
316805, 1
317805, 2
319915, 2
321675, 1
322675, 1
323675, 2
324415, 2
324945, 2
326065, 1
327065, 1
328065, 1
329065, 2
332015, 2
334685, 1
335735, 1
336745, 2
338365, 2
340805, 1
341805, 1
342805, 2
343335, 2
346165, 2
346785, 1
347785, 2
350345, 2
351135, 2
354085, 1
355085, 1
356095, 2
358995, 1
359995, 1
360985, 2
362505, 2
363275, 2
365765, 1
366765, 1
367765, 1
368775, 1
369775, 2
371905, 2
374865, 1
375865, 2
378015, 2
378695, 2
380015, 2
382515, 2
383915, 1
384915, 1
385925, 1
386926, 1
387926, 1
388925, 1
389925, 1
390936, 1
391936, 1
392935, 3
394716, 3
396495, 1
397505, 1
398505, 1
399505, 1
400505, 1
401515, 1
402515, 1
403515, 3
405295, 1
406295, 1
407305, 1
408305, 1
409305, 3
411085, 2
412035, 2
414935, 1
415935, 2
418016, 3
419795, 2
421575, 1
422585, 2
424075, 2
426635, 3
428415, 1
429415, 1
430425, 2
431395, 2
434035, 2
434975, 2
436805, 1
437805, 1
438805, 1
439815, 1
440815, 2
443475, 2
