temp=34.13871765136719
temp=34.085845947265625
temp=34.14878845214844
temp=34.357757568359375
temp=34.19410705566406
temp=34.357757568359375
temp=34.12864685058594
temp=34.2620849609375
temp=34.32502746582031
temp=34.725341796875
temp=34.68757629394531
temp=34.639739990234375
temp=34.80842590332031
temp=34.83612060546875
temp=34.82353210449219
temp=34.841156005859375
temp=34.98466491699219
temp=34.972076416015625
temp=35.08537292480469
temp=35.233917236328125
temp=35.13572692871094
temp=35.163421630859375
temp=35.00480651855469
temp=35.213775634765625
temp=35.40260314941406
temp=35.254058837890625
temp=35.40763854980469
temp=35.40763854980469
temp=35.30189514160156
temp=35.5712890625
temp=35.54862976074219
temp=35.717315673828125
temp=35.49324035644531
temp=35.818023681640625
temp=35.79536437988281
temp=35.97412109375
temp=35.75508117675781
temp=35.76263427734375
temp=35.82054138183594
temp=35.853271484375
temp=35.81550598144531
temp=35.92376708984375
temp=35.90614318847656
temp=36.1553955078125
temp=36.05720520019531
temp=36.291351318359375
temp=36.28883361816406
temp=36.311492919921875
temp=36.25862121582031
temp=36.200714111328125
temp=36.30393981933594
temp=36.38702392578125
temp=36.42478942871094
temp=36.472625732421875
temp=36.53556823730469
temp=36.593475341796875
temp=36.54060363769531
temp=36.492767333984375
temp=36.69670104980469
temp=36.78985595703125
temp=36.92832946777344
temp=36.9610595703125
temp=36.99378967285156
temp=37.248077392578125
temp=37.01896667480469
temp=37.358856201171875
temp=37.31101989746094
temp=37.41424560546875
temp=37.30598449707031
temp=37.278289794921875
temp=37.63832092285156
temp=37.57537841796875
temp=37.82463073730469
temp=37.832183837890625
temp=37.95051574707031
temp=37.993316650390625
temp=38.06129455566406
temp=38.154449462890625
temp=38.20732116699219
temp=38.39111328125
