temp=16.049041748046875
temp=16.162338256835938
temp=16.200103759765625
temp=16.081771850585938
temp=16.2152099609375
temp=16.273117065429688
temp=16.3360595703125
temp=16.308364868164062
temp=16.436767578125
temp=16.474533081054688
temp=16.5777587890625
temp=16.635665893554688
temp=16.623077392578125
temp=16.716232299804688
temp=16.82952880859375
temp=16.867294311523438
temp=16.804351806640625
temp=16.867294311523438
temp=16.844635009765625
temp=16.937789916992188
temp=16.96044921875
temp=17.073745727539062
temp=16.9403076171875
temp=17.013320922851562
temp=17.096405029296875
temp=17.028427124023438
temp=17.13165283203125
temp=17.063674926757812
temp=17.17193603515625
temp=17.154312133789062
temp=17.297821044921875
temp=17.184524536132812
temp=17.237396240234375
temp=17.335586547851562
temp=17.3028564453125
temp=17.330551147460938
temp=17.39349365234375
temp=17.481613159179688
temp=17.529449462890625
temp=17.567214965820312
temp=17.403564453125
temp=17.426223754882812
temp=17.51434326171875
temp=17.632675170898438
temp=17.589874267578125
temp=17.657852172851562
temp=17.725830078125
temp=17.763595581054688
temp=17.7862548828125
temp=17.758560180664062
temp=17.89703369140625
temp=17.975082397460938
temp=17.861785888671875
temp=17.924728393554688
temp=18.063201904296875
temp=17.884445190429688
temp=17.97760009765625
temp=18.045578002929688
temp=18.07830810546875
temp=18.020401000976562
temp=18.204193115234375
temp=18.141250610351562
temp=18.184051513671875
temp=18.106002807617188
temp=18.27972412109375
temp=18.403091430664062
temp=18.194122314453125
temp=18.257064819335938
temp=18.3099365234375
temp=18.297348022460938
temp=18.274688720703125
temp=18.262100219726562
temp=18.214263916015625
temp=18.252029418945312
temp=18.3099365234375
temp=18.463516235351562
temp=18.4710693359375
temp=18.453445434570312
temp=18.466033935546875
temp=18.559188842773438
temp=18.576812744140625
temp=18.685073852539062
temp=18.66241455078125
temp=18.639755249023438
temp=18.617095947265625
temp=18.836135864257812
temp=18.617095947265625
temp=18.700180053710938
temp=18.828582763671875
temp=18.629684448242188
temp=18.773193359375
temp=18.705215454101562
temp=18.717803955078125
temp=18.815994262695312
temp=18.76312255859375
temp=18.911666870117188
temp=18.818511962890625
temp=19.123153686523438
temp=19.100494384765625
temp=18.977127075195312
temp=18.929290771484375
temp=19.072799682617188
temp=19.201202392578125
temp=19.198684692382812
temp=19.22637939453125
temp=19.072799682617188
temp=19.110565185546875
temp=19.294357299804688
temp=19.20623779296875
temp=19.203720092773438
temp=19.21630859375
temp=19.309463500976562
temp=19.442901611328125
temp=19.279251098632812
temp=19.473114013671875
