temp=14.0802001953125
temp=13.997116088867188
temp=14.145660400390625
temp=14.133071899414062
temp=14.019775390625
temp=14.087753295898438
temp=14.115447998046875
temp=14.072647094726562
temp=14.065093994140625
temp=14.123001098632812
temp=14.125518798828125
temp=14.077682495117188
temp=14.135589599609375
temp=14.062576293945312
temp=14.09027099609375
temp=14.198532104492188
temp=14.22119140625
temp=14.178390502929688
temp=14.180908203125
temp=14.087753295898438
temp=14.13055419921875
temp=14.193496704101562
temp=14.075164794921875
temp=14.133071899414062
temp=14.0802001953125
temp=14.208602905273438
temp=14.180908203125
temp=14.153213500976562
temp=14.17083740234375
temp=14.243850708007812
temp=14.243850708007812
temp=14.213638305664062
temp=14.21112060546875
temp=14.213638305664062
temp=14.1607666015625
temp=14.168319702148438
temp=14.276580810546875
temp=14.289169311523438
temp=14.286651611328125
temp=14.269027709960938
temp=14.261474609375
temp=14.253921508789062
temp=14.337005615234375
temp=14.369735717773438
temp=14.367218017578125
temp=14.309310913085938
temp=14.342041015625
temp=14.339523315429688
temp=14.3218994140625
temp=14.389877319335938
temp=14.35211181640625
temp=14.294204711914062
temp=14.407501220703125
temp=14.299240112304688
temp=14.45281982421875
temp=14.420089721679688
temp=14.39239501953125
temp=14.440231323242188
temp=14.316864013671875
temp=14.339523315429688
temp=14.37225341796875
temp=14.364700317382812
temp=14.3621826171875
temp=14.430160522460938
temp=14.39239501953125
temp=14.465408325195312
temp=14.467926025390625
temp=14.379806518554688
temp=14.503173828125
temp=14.500656127929688
temp=14.538421630859375
temp=14.450302124023438
temp=14.5233154296875
temp=14.525833129882812
temp=14.503173828125
temp=14.500656127929688
temp=14.498138427734375
temp=14.566116333007812
temp=14.5635986328125
temp=14.601364135742188
temp=14.477996826171875
temp=14.440231323242188
temp=14.548492431640625
temp=14.545974731445312
