temp=21.167526245117188
temp=21.270751953125
temp=21.066818237304688
temp=21.109619140625
temp=20.976181030273438
temp=21.30096435546875
temp=21.293411254882812
temp=21.26068115234375
temp=21.459579467773438
temp=21.376495361328125
temp=21.313552856445312
temp=21.552734375
temp=21.550216674804688
temp=21.446990966796875
temp=21.509933471679688
temp=21.577911376953125
temp=21.595535278320312
temp=21.4923095703125
temp=21.575393676757812
temp=21.62322998046875
temp=21.625747680664062
temp=21.62322998046875
temp=21.766738891601562
temp=22.00592041015625
temp=21.837234497070312
temp=22.141876220703125
temp=22.068862915039062
temp=22.151947021484375
temp=22.169570922851562
temp=22.318115234375
temp=22.048721313476562
temp=22.323150634765625
temp=22.295455932617188
temp=22.282867431640625
temp=22.401199340820312
temp=22.202301025390625
temp=22.265243530273438
temp=22.242584228515625
temp=22.310562133789062
temp=22.2979736328125
temp=22.456588745117188
temp=22.564849853515625
temp=22.582473754882812
temp=22.464141845703125
temp=22.663040161132812
temp=22.776336669921875
temp=22.824172973632812
temp=22.73101806640625
temp=22.798995971679688
temp=22.856903076171875
temp=22.829208374023438
temp=22.937469482421875
temp=22.874526977539062
temp=23.098602294921875
temp=22.960128784179688
temp=22.9827880859375
temp=23.040695190429688
temp=23.0633544921875
temp=22.960128784179688
temp=22.947540283203125
temp=22.879562377929688
temp=22.927398681640625
temp=23.020553588867188
temp=22.8619384765625
temp=23.116226196289062
temp=23.068389892578125
temp=23.020553588867188
temp=22.927398681640625
temp=23.091049194335938
temp=23.13385009765625
temp=23.015518188476562
temp=23.15399169921875
temp=23.393173217773438
temp=23.204345703125
temp=23.327713012695312
temp=23.327713012695312
temp=23.292465209960938
temp=23.088531494140625
temp=23.196792602539062
temp=23.400726318359375
temp=23.282394409179688
temp=23.209381103515625
temp=23.111190795898438
temp=23.249664306640625
temp=23.176651000976562
temp=23.29498291015625
temp=23.242111206054688
temp=23.4661865234375
temp=23.216934204101562
temp=23.19427490234375
temp=23.257217407226562
temp=23.1842041015625
temp=23.161544799804688
temp=23.289947509765625
temp=23.151473999023438
temp=23.33526611328125
temp=23.111190795898438
temp=23.09356689453125
temp=23.242111206054688
temp=23.2244873046875
temp=23.237075805664062
temp=23.3050537109375
temp=23.171615600585938
temp=23.17413330078125
temp=23.357925415039062
temp=23.259735107421875
temp=23.367996215820312
temp=23.40576171875
temp=23.508987426757812
temp=23.330230712890625
temp=23.514022827148438
temp=23.582000732421875
temp=23.559341430664062
temp=23.441009521484375
temp=23.660049438476562
temp=23.501434326171875
temp=23.690261840820312
temp=23.793487548828125
temp=23.680191040039062
temp=23.69781494140625
temp=23.670120239257812
temp=23.65753173828125
temp=23.448562622070312
temp=23.753204345703125
temp=23.760757446289062
temp=23.9093017578125
temp=23.725509643554688
temp=23.69781494140625
temp=23.846359252929688
temp=23.753204345703125
temp=23.700332641601562
temp=23.85894775390625
temp=23.811111450195312
temp=23.95965576171875
temp=23.911819458007812
temp=23.793487548828125
temp=23.841323852539062
temp=23.803558349609375
temp=23.680191040039062
temp=23.994903564453125
temp=23.871536254882812
temp=23.793487548828125
temp=24.072952270507812
