temp=14.850616455078125
temp=14.817886352539062
temp=14.830474853515625
temp=14.737319946289062
temp=14.810333251953125
temp=14.717178344726562
temp=14.85565185546875
temp=14.732284545898438
temp=14.890899658203125
temp=14.838027954101562
temp=14.7247314453125
temp=14.772567749023438
temp=14.699554443359375
temp=14.868240356445312
temp=14.800262451171875
temp=14.797744750976562
temp=14.759979248046875
temp=14.817886352539062
temp=14.810333251953125
temp=14.762496948242188
temp=14.7650146484375
temp=14.732284545898438
temp=14.770050048828125
temp=14.777603149414062
temp=14.800262451171875
temp=14.817886352539062
temp=14.70458984375
temp=14.702072143554688
temp=14.800262451171875
temp=14.807815551757812
temp=14.830474853515625
temp=14.656753540039062
temp=14.780120849609375
temp=14.707107543945312
temp=14.729766845703125
temp=14.802780151367188
temp=14.759979248046875
temp=14.797744750976562
temp=14.759979248046875
temp=14.747390747070312
temp=14.7247314453125
temp=14.666824340820312
temp=14.61395263671875
temp=14.767532348632812
temp=14.689483642578125
temp=14.772567749023438
temp=14.679412841796875
temp=14.561080932617188
temp=14.699554443359375
temp=14.656753540039062
temp=14.67437744140625
temp=14.692001342773438
temp=14.69451904296875
temp=14.681930541992188
temp=14.63409423828125
temp=14.641647338867188
temp=14.649200439453125
temp=14.510726928710938
temp=14.61395263671875
temp=14.596328735351562
temp=14.598846435546875
temp=14.661788940429688
temp=14.583740234375
temp=14.596328735351562
temp=14.679412841796875
temp=14.530868530273438
temp=14.65423583984375
temp=14.510726928710938
temp=14.588775634765625
temp=14.500656127929688
temp=14.538421630859375
temp=14.581222534179688
temp=14.568634033203125
temp=14.566116333007812
temp=14.548492431640625
temp=14.586257934570312
temp=14.618988037109375
temp=14.500656127929688
temp=14.61395263671875
temp=14.591293334960938
temp=14.588775634765625
temp=14.596328735351562
temp=14.54345703125
temp=14.656753540039062
temp=14.61395263671875
temp=14.571151733398438
temp=14.69451904296875
temp=14.596328735351562
temp=14.719696044921875
temp=14.581222534179688
temp=14.61395263671875
temp=14.581222534179688
temp=14.55352783203125
temp=14.576187133789062
temp=14.598846435546875
temp=14.571151733398438
temp=14.5233154296875
temp=14.450302124023438
temp=14.462890625
temp=14.551010131835938
