temp=14.510726928710938
temp=14.639129638671875
temp=14.606399536132812
temp=14.49310302734375
temp=14.611434936523438
temp=14.583740234375
temp=14.566116333007812
temp=14.5635986328125
temp=14.646682739257812
temp=14.669342041015625
temp=14.626541137695312
temp=14.51324462890625
temp=14.480514526367188
temp=14.608917236328125
temp=14.737319946289062
temp=14.649200439453125
temp=14.666824340820312
temp=14.57366943359375
temp=14.757461547851562
temp=14.669342041015625
temp=14.661788940429688
temp=14.65423583984375
temp=14.661788940429688
temp=14.65423583984375
temp=14.712142944335938
temp=14.70458984375
temp=14.742355346679688
temp=14.7247314453125
temp=14.767532348632812
temp=14.699554443359375
temp=14.697036743164062
temp=14.79522705078125
temp=14.853134155273438
temp=14.739837646484375
temp=14.843063354492188
temp=14.810333251953125
temp=14.752426147460938
temp=14.880828857421875
temp=14.878311157226562
temp=14.8858642578125
temp=14.883346557617188
temp=14.883346557617188
temp=14.822921752929688
temp=14.780120849609375
temp=14.772567749023438
temp=14.81536865234375
temp=14.858169555664062
temp=14.880828857421875
temp=14.858169555664062
temp=14.906005859375
temp=14.918594360351562
temp=14.87579345703125
temp=14.903488159179688
temp=14.95635986328125
temp=14.963912963867188
temp=14.97650146484375
temp=14.923629760742188
temp=14.9462890625
temp=14.913558959960938
temp=15.0067138671875
temp=15.064620971679688
temp=14.961395263671875
temp=14.994125366210938
temp=14.97650146484375
temp=14.989089965820312
temp=15.052032470703125
temp=15.029373168945312
temp=14.971466064453125
temp=15.125045776367188
temp=15.0469970703125
temp=15.079727172851562
temp=14.941253662109375
temp=15.049514770507812
temp=15.03692626953125
temp=14.933700561523438
temp=15.092315673828125
temp=15.064620971679688
temp=15.102386474609375
temp=15.150222778320312
temp=15.01678466796875
temp=15.004196166992188
temp=15.107421875
temp=15.059585571289062
temp=15.09735107421875
temp=14.979019165039062
temp=15.041961669921875
temp=15.059585571289062
temp=14.97650146484375
temp=14.938735961914062
temp=14.9664306640625
temp=14.928665161132812
temp=14.971466064453125
temp=14.958877563476562
temp=14.951324462890625
temp=14.968948364257812
temp=14.97650146484375
temp=14.958877563476562
temp=14.97650146484375
temp=15.109939575195312
temp=15.031890869140625
temp=14.979019165039062
temp=15.011749267578125
temp=14.953842163085938
temp=15.041961669921875
temp=14.979019165039062
temp=14.971466064453125
temp=15.029373168945312
temp=15.01678466796875
temp=14.963912963867188
temp=14.89593505859375
temp=14.933700561523438
temp=14.870758056640625
temp=14.994125366210938
temp=14.951324462890625
temp=14.994125366210938
temp=15.02685546875
temp=15.029373168945312
temp=15.09735107421875
temp=15.109939575195312
temp=15.02685546875
temp=15.039443969726562
temp=15.132598876953125
temp=15.240859985351562
temp=15.1678466796875
temp=14.968948364257812
temp=15.072174072265625
temp=15.039443969726562
temp=15.001678466796875
temp=15.064620971679688
temp=15.011749267578125
temp=15.009231567382812
temp=15.001678466796875
temp=15.069656372070312
temp=15.011749267578125
temp=15.004196166992188
temp=15.11749267578125
temp=15.125045776367188
temp=15.112457275390625
temp=15.089797973632812
temp=15.092315673828125
temp=15.069656372070312
temp=15.031890869140625
temp=15.064620971679688
temp=15.07720947265625
temp=15.094833374023438
temp=15.09735107421875
temp=15.079727172851562
temp=15.082244873046875
temp=14.984054565429688
temp=15.052032470703125
temp=15.084762573242188
temp=15.112457275390625
temp=15.029373168945312
temp=15.05706787109375
temp=15.054550170898438
temp=15.09735107421875
temp=15.024337768554688
temp=15.021820068359375
temp=15.084762573242188
temp=15.031890869140625
temp=14.994125366210938
temp=15.13763427734375
temp=15.064620971679688
temp=15.09735107421875
temp=15.130081176757812
temp=15.172882080078125
temp=15.250930786132812
temp=15.213165283203125
temp=15.215682983398438
temp=15.21820068359375
temp=15.210647583007812
temp=15.213165283203125
temp=15.220718383789062
temp=15.182952880859375
temp=15.099868774414062
temp=15.27862548828125
temp=15.230789184570312
temp=15.21820068359375
temp=15.145187377929688
temp=15.07720947265625
temp=15.185470581054688
temp=15.062103271484375
temp=15.109939575195312
temp=15.067138671875
temp=15.114974975585938
temp=15.03692626953125
temp=15.074691772460938
temp=14.9462890625
temp=14.913558959960938
temp=15.07720947265625
temp=15.059585571289062
temp=15.052032470703125
temp=15.029373168945312
temp=15.0067138671875
temp=15.049514770507812
temp=15.092315673828125
temp=15.039443969726562
temp=15.09735107421875
temp=15.029373168945312
temp=15.107421875
temp=14.989089965820312
temp=15.05706787109375
temp=15.175399780273438
temp=15.162811279296875
