85901,15.855178833007812
86101,15.84259033203125
86301,15.900497436523438
86501,15.918121337890625
86701,15.890426635742188
86901,15.84259033203125
87101,15.824966430664062
87301,15.777130126953125
87501,15.754470825195312
87701,15.72174072265625
87901,15.789718627929688
88101,15.9130859375
88301,15.447311401367188
88501,15.0469970703125
88701,14.576187133789062
88901,14.1204833984375
89101,13.614425659179688
89301,13.294677734375
89501,12.944717407226562
89701,12.705535888671875
89901,12.597274780273438
90101,12.473907470703125
90301,12.370681762695312
90501,12.4285888671875
90701,12.385787963867188
90901,12.27752685546875
91101,12.164230346679688
91301,12.09625244140625
91501,12.048416137695312
91701,12.01568603515625
91901,12.063522338867188
92101,11.99554443359375
92301,12.003097534179688
92501,11.9854736328125
92701,12.003097534179688
92901,11.95526123046875
93101,11.897354125976562
93301,11.7437744140625
93501,11.655654907226562
93701,11.5423583984375
93901,11.590194702148438
94101,11.527252197265625
94301,11.489486694335938
94501,11.466827392578125
94701,11.363601684570312
94901,11.35101318359375
95101,11.303176879882812
95301,11.265411376953125
95501,11.247787475585938
95701,11.27044677734375
95901,11.308212280273438
96101,11.2603759765625
96301,11.262893676757812
96501,11.265411376953125
96701,11.308212280273438
96901,11.27044677734375
97101,11.217575073242188
97301,11.280517578125
97501,11.242752075195312
97701,11.295623779296875
97901,11.257858276367188
98101,11.2200927734375
98301,11.283035278320312
98501,11.225128173828125
98701,11.217575073242188
98901,11.18988037109375
99101,11.147079467773438
99301,11.12945556640625
99501,11.121902465820312
99701,11.14959716796875
99901,11.006088256835938
100101,10.983428955078125
100301,10.996017456054688
100501,10.88775634765625
100701,10.920486450195312
100901,10.892791748046875
101101,10.875167846679688
101301,10.86761474609375
101501,10.865097045898438
101701,10.892791748046875
101901,10.970840454101562
102101,10.923004150390625
102301,10.920486450195312
102501,10.8575439453125
102701,10.990982055664062
102901,11.053924560546875
103101,11.106796264648438
103301,11.1798095703125
103501,11.252822875976562
103701,11.29058837890625
103901,11.398849487304688
104101,11.345977783203125
104301,11.343460083007812
104501,11.3006591796875
104701,11.328353881835938
104901,11.3409423828125
105101,11.348495483398438
105301,11.32080078125
105501,11.368637084960938
105701,11.396331787109375
105901,11.368637084960938
106101,11.466827392578125
106301,11.464309692382812
106501,11.366119384765625
106701,11.424026489257812
106901,11.3812255859375
107101,11.418991088867188
107301,11.396331787109375
107501,11.418991088867188
107701,11.456756591796875
107901,11.408920288085938
