125615,644.0,64.0,129.0,218.0
125625,644.0,64.0,132.0,218.0
125635,644.0,64.0,132.0,218.0
125645,644.0,64.0,132.0,218.0
125655,644.0,64.0,132.0,218.0
125665,644.0,64.0,132.0,218.0
125675,644.0,64.0,132.0,218.0
125685,644.0,64.0,132.0,218.0
125695,644.0,65.0,132.0,218.0
125705,644.0,65.0,132.0,215.0
125715,644.0,65.0,132.0,215.0
125725,644.0,65.0,130.0,215.0
125735,644.0,65.0,130.0,215.0
125745,644.0,65.0,130.0,215.0
125755,644.0,65.0,130.0,215.0
125765,644.0,65.0,130.0,215.0
125775,644.0,65.0,130.0,215.0
125785,644.0,65.0,130.0,215.0
125795,644.0,64.0,130.0,215.0
125805,644.0,64.0,130.0,216.0
125815,651.0,64.0,130.0,216.0
125825,651.0,64.0,131.0,216.0
125835,651.0,64.0,131.0,216.0
125845,651.0,64.0,131.0,216.0
125855,651.0,64.0,131.0,216.0
125865,651.0,64.0,131.0,216.0
125875,651.0,64.0,131.0,216.0
125885,651.0,64.0,131.0,216.0
125895,651.0,64.0,131.0,216.0
125905,651.0,64.0,131.0,215.0
125915,640.0,64.0,131.0,215.0
125925,640.0,64.0,133.0,215.0
125935,640.0,64.0,133.0,215.0
125945,640.0,64.0,133.0,215.0
125955,640.0,64.0,133.0,215.0
125965,640.0,64.0,133.0,215.0
125975,640.0,64.0,133.0,215.0
125985,640.0,64.0,133.0,215.0
125995,640.0,64.0,133.0,215.0
126005,640.0,64.0,133.0,214.0
126015,650.0,64.0,133.0,214.0
126025,650.0,64.0,134.0,214.0
126035,650.0,64.0,134.0,214.0
126045,650.0,64.0,134.0,214.0
126055,650.0,64.0,134.0,214.0
126065,650.0,64.0,134.0,214.0
126075,650.0,64.0,134.0,214.0
126085,650.0,64.0,134.0,214.0
126095,650.0,64.0,134.0,214.0
126105,650.0,64.0,134.0,213.0
126115,660.0,64.0,134.0,213.0
126125,660.0,64.0,132.0,213.0
126135,660.0,64.0,132.0,213.0
126145,660.0,64.0,132.0,213.0
126155,660.0,64.0,132.0,213.0
126165,660.0,64.0,132.0,213.0
126175,660.0,64.0,132.0,213.0
126185,660.0,64.0,132.0,213.0
126195,660.0,66.0,132.0,213.0
126205,660.0,66.0,132.0,213.0
126215,643.0,66.0,132.0,213.0
126225,643.0,66.0,134.0,213.0
126235,643.0,66.0,134.0,213.0
126245,643.0,66.0,134.0,213.0
126255,643.0,66.0,134.0,213.0
126265,643.0,66.0,134.0,213.0
126275,643.0,66.0,134.0,213.0
126285,643.0,66.0,134.0,213.0
126295,643.0,65.0,134.0,213.0
126305,643.0,65.0,134.0,215.0
126315,649.0,65.0,134.0,215.0
126325,649.0,65.0,130.0,215.0
