188860,114.0,90.0,2235.0,449.0
188870,114.0,90.0,2235.0,449.0
188880,114.0,90.0,2235.0,449.0
188890,114.0,94.0,2235.0,449.0
188900,114.0,94.0,2235.0,503.0
188910,114.0,94.0,2235.0,503.0
188920,112.0,94.0,3344.0,503.0
188930,112.0,94.0,3344.0,503.0
188940,112.0,94.0,3344.0,503.0
188950,112.0,94.0,3344.0,503.0
188960,112.0,94.0,3344.0,503.0
188970,112.0,94.0,3344.0,503.0
188980,112.0,94.0,3344.0,503.0
188990,112.0,93.0,3344.0,503.0
189000,112.0,93.0,3344.0,437.0
189010,112.0,93.0,3344.0,437.0
189020,119.0,93.0,942.0,437.0
189030,119.0,93.0,942.0,437.0
189040,119.0,93.0,942.0,437.0
189050,119.0,93.0,942.0,437.0
189060,119.0,93.0,942.0,437.0
189070,119.0,93.0,942.0,437.0
189080,119.0,93.0,942.0,437.0
189090,119.0,92.0,942.0,437.0
189100,119.0,92.0,942.0,430.0
189110,119.0,92.0,942.0,430.0
189120,117.0,92.0,942.0,430.0
189130,117.0,92.0,1113.0,430.0
189140,117.0,92.0,1113.0,430.0
189150,117.0,92.0,1113.0,430.0
189160,117.0,92.0,1113.0,430.0
189170,117.0,92.0,1113.0,430.0
189180,117.0,92.0,1113.0,430.0
189190,117.0,93.0,1113.0,430.0
189200,117.0,93.0,1113.0,599.0
189210,117.0,93.0,1113.0,599.0
189220,120.0,93.0,1113.0,599.0
189230,120.0,93.0,2937.0,599.0
189240,120.0,93.0,2937.0,599.0
189250,120.0,93.0,2937.0,599.0
189260,120.0,93.0,2937.0,599.0
189270,120.0,93.0,2937.0,599.0
189280,120.0,93.0,2937.0,599.0
189290,120.0,91.0,2937.0,599.0
189300,120.0,91.0,2937.0,439.0
189310,120.0,91.0,2937.0,439.0
189320,116.0,91.0,4134.0,439.0
189330,116.0,91.0,4134.0,439.0
189340,116.0,91.0,4134.0,439.0
189350,116.0,91.0,4134.0,439.0
189360,116.0,91.0,4134.0,439.0
189370,116.0,91.0,4134.0,439.0
189380,116.0,91.0,4134.0,439.0
189390,116.0,91.0,4134.0,439.0
189400,116.0,91.0,4134.0,560.0
189410,116.0,91.0,4134.0,560.0
189420,114.0,91.0,2699.0,560.0
189430,114.0,91.0,2699.0,560.0
189440,114.0,91.0,2699.0,560.0
189450,114.0,91.0,2699.0,560.0
189460,114.0,91.0,2699.0,560.0
189470,114.0,91.0,2699.0,560.0
189480,114.0,91.0,2699.0,560.0
189490,114.0,87.0,2699.0,560.0
189500,114.0,87.0,2699.0,469.0
189510,114.0,87.0,2699.0,469.0
189520,119.0,87.0,1383.0,469.0
189530,119.0,87.0,1383.0,469.0
189540,119.0,87.0,1383.0,469.0
189550,119.0,87.0,1383.0,469.0
189560,119.0,87.0,1383.0,469.0
189570,119.0,87.0,1383.0,469.0
189580,119.0,87.0,1383.0,469.0
189590,119.0,93.0,1383.0,469.0
189600,119.0,93.0,1383.0,450.0
189610,119.0,93.0,1383.0,450.0
189620,116.0,93.0,2382.0,450.0
189630,116.0,93.0,2382.0,450.0
189640,116.0,93.0,2382.0,450.0
189650,116.0,93.0,2382.0,450.0
189660,116.0,93.0,2382.0,450.0
189670,116.0,93.0,2382.0,450.0
189680,116.0,93.0,2382.0,450.0
189690,116.0,91.0,2382.0,450.0
189700,116.0,91.0,2382.0,532.0
189710,116.0,91.0,2382.0,532.0
189720,118.0,91.0,3373.0,532.0
189730,118.0,91.0,3373.0,532.0
189740,118.0,91.0,3373.0,532.0
189750,118.0,91.0,3373.0,532.0
189760,118.0,91.0,3373.0,532.0
189770,118.0,91.0,3373.0,532.0
189780,118.0,91.0,3373.0,532.0
189790,118.0,87.0,3373.0,532.0
189800,118.0,87.0,3373.0,417.0
189810,118.0,87.0,3373.0,417.0
189820,117.0,87.0,3971.0,417.0
189830,117.0,87.0,3971.0,417.0
189840,117.0,87.0,3971.0,417.0
189850,117.0,87.0,3971.0,417.0
189860,117.0,87.0,3971.0,417.0
189870,117.0,87.0,3971.0,417.0
189880,117.0,87.0,3971.0,417.0
189890,117.0,90.0,3971.0,417.0
189900,117.0,90.0,3971.0,618.0
189910,117.0,90.0,3971.0,618.0
189920,115.0,90.0,3971.0,618.0
189930,115.0,90.0,4386.0,618.0
189940,115.0,90.0,4386.0,618.0
189950,115.0,90.0,4386.0,618.0
189960,115.0,90.0,4386.0,618.0
189970,115.0,90.0,4386.0,618.0
189980,115.0,90.0,4386.0,618.0
189990,115.0,92.0,4386.0,618.0
190000,115.0,92.0,4386.0,467.0
190010,115.0,92.0,4386.0,467.0
190020,115.0,92.0,1264.0,467.0
190030,115.0,92.0,1264.0,467.0
190040,115.0,92.0,1264.0,467.0
190050,115.0,92.0,1264.0,467.0
190060,115.0,92.0,1264.0,467.0
190070,115.0,92.0,1264.0,467.0
190080,115.0,92.0,1264.0,467.0
190090,115.0,90.0,1264.0,467.0
190100,115.0,90.0,1264.0,593.0
190110,115.0,90.0,1264.0,593.0
190120,115.0,90.0,3107.0,593.0
190130,115.0,90.0,3107.0,593.0
190140,115.0,90.0,3107.0,593.0
190150,115.0,90.0,3107.0,593.0
190160,115.0,90.0,3107.0,593.0
190170,115.0,90.0,3107.0,593.0
190180,115.0,90.0,3107.0,593.0
190190,115.0,91.0,3107.0,593.0
190200,115.0,91.0,3107.0,406.0
190210,115.0,91.0,3107.0,406.0
190220,119.0,91.0,3285.0,406.0
190230,119.0,91.0,3285.0,406.0
190240,119.0,91.0,3285.0,406.0
190250,119.0,91.0,3285.0,406.0
190260,119.0,91.0,3285.0,406.0
190270,119.0,91.0,3285.0,406.0
190280,119.0,91.0,3285.0,406.0
190290,119.0,90.0,3285.0,406.0
190300,119.0,90.0,3285.0,451.0
190310,119.0,90.0,3285.0,451.0
190320,115.0,90.0,3986.0,451.0
190330,115.0,90.0,3986.0,451.0
190340,115.0,90.0,3986.0,451.0
190350,115.0,90.0,3986.0,451.0
190360,115.0,90.0,3986.0,451.0
190370,115.0,90.0,3986.0,451.0
190380,115.0,90.0,3986.0,451.0
190390,115.0,91.0,3986.0,451.0
190400,115.0,91.0,3986.0,492.0
190410,115.0,91.0,3986.0,492.0
190420,116.0,91.0,3986.0,492.0
190430,116.0,91.0,3002.0,492.0
190440,116.0,91.0,3002.0,492.0
190450,116.0,91.0,3002.0,492.0
190460,116.0,91.0,3002.0,492.0
190470,116.0,91.0,3002.0,492.0
190480,116.0,91.0,3002.0,492.0
190490,116.0,93.0,3002.0,492.0
190500,116.0,93.0,3002.0,514.0
190510,116.0,93.0,3002.0,514.0
190520,116.0,93.0,1406.0,514.0
190530,116.0,93.0,1406.0,514.0
190540,116.0,93.0,1406.0,514.0
190550,116.0,93.0,1406.0,514.0
190560,116.0,93.0,1406.0,514.0
190570,116.0,93.0,1406.0,514.0
190580,116.0,93.0,1406.0,514.0
190590,116.0,94.0,1406.0,514.0
190600,116.0,94.0,1406.0,530.0
190610,116.0,94.0,1406.0,530.0
190620,116.0,94.0,1406.0,530.0
190630,116.0,94.0,3265.0,530.0
190640,116.0,94.0,3265.0,530.0
190650,116.0,94.0,3265.0,530.0
190660,116.0,94.0,3265.0,530.0
190670,116.0,94.0,3265.0,530.0
190680,116.0,94.0,3265.0,530.0
190690,116.0,94.0,3265.0,530.0
190700,116.0,94.0,3265.0,437.0
190710,116.0,94.0,3265.0,437.0
190720,121.0,94.0,3265.0,437.0
190730,121.0,94.0,1379.0,437.0
190740,121.0,94.0,1379.0,437.0
190750,121.0,94.0,1379.0,437.0
190760,121.0,94.0,1379.0,437.0
190770,121.0,94.0,1379.0,437.0
190780,121.0,94.0,1379.0,437.0
190790,121.0,91.0,1379.0,437.0
190800,121.0,91.0,1379.0,409.0
190810,121.0,91.0,1379.0,409.0
190820,117.0,91.0,1259.0,409.0
190830,117.0,91.0,1259.0,409.0
190840,117.0,91.0,1259.0,409.0
190850,117.0,91.0,1259.0,409.0
190860,117.0,91.0,1259.0,409.0
190870,117.0,91.0,1259.0,409.0
190880,117.0,91.0,1259.0,409.0
190890,117.0,90.0,1259.0,409.0
190900,117.0,90.0,1259.0,536.0
190910,117.0,90.0,1259.0,536.0
190920,113.0,90.0,3228.0,536.0
190930,113.0,90.0,3228.0,536.0
190940,113.0,90.0,3228.0,536.0
190950,113.0,90.0,3228.0,536.0
190960,113.0,90.0,3228.0,536.0
190970,113.0,90.0,3228.0,536.0
190980,113.0,90.0,3228.0,536.0
190990,113.0,89.0,3228.0,536.0
191000,113.0,89.0,3228.0,516.0
191010,113.0,89.0,3228.0,516.0
191020,112.0,89.0,3228.0,516.0
191030,112.0,89.0,3680.0,516.0
191040,112.0,89.0,3680.0,516.0
191050,112.0,89.0,3680.0,516.0
191060,112.0,89.0,3680.0,516.0
191070,112.0,89.0,3680.0,516.0
191080,112.0,89.0,3680.0,516.0
191090,112.0,92.0,3680.0,516.0
191100,112.0,92.0,3680.0,459.0
191110,112.0,92.0,3680.0,459.0
191120,117.0,92.0,4485.0,459.0
191130,117.0,92.0,4485.0,459.0
191140,117.0,92.0,4485.0,459.0
191150,117.0,92.0,4485.0,459.0
191160,117.0,92.0,4485.0,459.0
191170,117.0,92.0,4485.0,459.0
191180,117.0,92.0,4485.0,459.0
191190,117.0,87.0,4485.0,459.0
191200,117.0,87.0,4485.0,836.0
191210,117.0,87.0,4485.0,836.0
191220,127.0,87.0,3037.0,836.0
191230,127.0,87.0,3037.0,836.0
191240,127.0,87.0,3037.0,836.0
191250,127.0,87.0,3037.0,836.0
191260,127.0,87.0,3037.0,836.0
191270,127.0,87.0,3037.0,836.0
