246055,213.0,122.0,97.0,259.0
246065,213.0,122.0,97.0,259.0
246075,213.0,122.0,97.0,259.0
246085,213.0,122.0,97.0,259.0
246095,213.0,120.0,97.0,259.0
246105,213.0,120.0,97.0,242.0
246115,219.0,120.0,97.0,242.0
246125,219.0,120.0,92.0,242.0
246135,219.0,120.0,92.0,242.0
246145,219.0,120.0,92.0,242.0
246155,219.0,120.0,92.0,242.0
246165,219.0,120.0,92.0,242.0
246175,219.0,120.0,92.0,242.0
246185,219.0,120.0,92.0,242.0
246195,219.0,122.0,92.0,242.0
246205,219.0,122.0,92.0,240.0
246215,226.0,122.0,92.0,240.0
246225,226.0,122.0,99.0,240.0
246235,226.0,122.0,99.0,240.0
246245,226.0,122.0,99.0,240.0
246255,226.0,122.0,99.0,240.0
246265,226.0,122.0,99.0,240.0
246275,226.0,122.0,99.0,240.0
246285,226.0,122.0,99.0,240.0
246295,226.0,123.0,99.0,240.0
246305,226.0,123.0,99.0,269.0
246315,235.0,123.0,99.0,269.0
246325,235.0,123.0,94.0,269.0
246335,235.0,123.0,94.0,269.0
246345,235.0,123.0,94.0,269.0
246355,235.0,123.0,94.0,269.0
246365,235.0,123.0,94.0,269.0
246375,235.0,123.0,94.0,269.0
246385,235.0,123.0,94.0,269.0
246395,235.0,126.0,94.0,269.0
246405,235.0,126.0,94.0,245.0
246415,223.0,126.0,94.0,245.0
246425,223.0,126.0,97.0,245.0
246435,223.0,126.0,97.0,245.0
246445,223.0,126.0,97.0,245.0
246455,223.0,126.0,97.0,245.0
246465,223.0,126.0,97.0,245.0
246475,223.0,126.0,97.0,245.0
246485,223.0,126.0,97.0,245.0
246495,223.0,126.0,97.0,245.0
246505,223.0,126.0,97.0,291.0
246515,224.0,126.0,97.0,291.0
246525,224.0,126.0,96.0,291.0
246535,224.0,126.0,96.0,291.0
246545,224.0,126.0,96.0,291.0
246555,224.0,126.0,96.0,291.0
246565,224.0,126.0,96.0,291.0
246575,224.0,126.0,96.0,291.0
246585,224.0,126.0,96.0,291.0
246595,224.0,119.0,96.0,291.0
246605,224.0,119.0,96.0,257.0
246615,227.0,119.0,96.0,257.0
246625,227.0,119.0,98.0,257.0
246635,227.0,119.0,98.0,257.0
246645,227.0,119.0,98.0,257.0
246655,227.0,119.0,98.0,257.0
246665,227.0,119.0,98.0,257.0
246675,227.0,119.0,98.0,257.0
246685,227.0,119.0,98.0,257.0
246695,227.0,119.0,98.0,257.0
246705,227.0,119.0,98.0,256.0
246715,225.0,119.0,98.0,256.0
246725,225.0,119.0,99.0,256.0
246735,225.0,119.0,99.0,256.0
246745,225.0,119.0,99.0,256.0
246755,225.0,119.0,99.0,256.0
246765,225.0,119.0,99.0,256.0
246775,225.0,119.0,99.0,256.0
246785,225.0,119.0,99.0,256.0
246795,225.0,127.0,99.0,256.0
246805,225.0,127.0,99.0,258.0
246815,226.0,127.0,99.0,258.0
246825,226.0,127.0,99.0,258.0
246835,226.0,127.0,99.0,258.0
246845,226.0,127.0,99.0,258.0
246855,226.0,127.0,99.0,258.0
246865,226.0,127.0,99.0,258.0
246875,226.0,127.0,99.0,258.0
246885,226.0,127.0,99.0,258.0
246895,226.0,123.0,99.0,258.0
246905,226.0,123.0,99.0,254.0
246915,226.0,123.0,99.0,254.0
246925,226.0,123.0,100.0,254.0
246935,226.0,123.0,100.0,254.0
246945,226.0,123.0,100.0,254.0
246955,226.0,123.0,100.0,254.0
246965,226.0,123.0,100.0,254.0
246975,226.0,123.0,100.0,254.0
246985,226.0,123.0,100.0,254.0
246995,226.0,120.0,100.0,254.0
247005,226.0,120.0,100.0,265.0
