temp=21.255645751953125
temp=21.333694458007812
temp=21.154937744140625
temp=21.419296264648438
temp=21.42181396484375
temp=21.253128051757812
temp=21.2103271484375
temp=21.197738647460938
temp=21.255645751953125
temp=21.207809448242188
temp=21.2103271484375
temp=21.328659057617188
temp=21.26068115234375
temp=21.338729858398438
temp=21.205291748046875
temp=21.197738647460938
temp=21.3311767578125
temp=21.318588256835938
temp=21.366424560546875
temp=21.494827270507812
temp=21.270751953125
temp=21.278305053710938
temp=21.34124755859375
temp=21.414260864257812
temp=21.4923095703125
temp=21.429367065429688
temp=21.50238037109375
temp=21.424331665039062
temp=21.54266357421875
temp=21.489791870117188
temp=21.552734375
temp=21.389083862304688
temp=21.4520263671875
temp=21.666030883789062
temp=21.46209716796875
temp=21.555252075195312
temp=21.668548583984375
temp=21.615676879882812
temp=21.608123779296875
temp=21.650924682617188
temp=21.63330078125
temp=21.676101684570312
temp=21.739044189453125
temp=21.862411499023438
temp=21.849822998046875
temp=21.958084106445312
temp=22.10662841796875
temp=21.857376098632812
temp=21.84478759765625
temp=21.801986694335938
temp=21.8145751953125
temp=21.812057495117188
temp=21.95556640625
temp=21.771774291992188
temp=21.920318603515625
temp=21.847305297851562
temp=21.859893798828125
temp=21.852340698242188
temp=21.728973388671875
temp=22.043685913085938
temp=21.980743408203125
temp=21.937942504882812
temp=22.02606201171875
temp=22.033615112304688
temp=21.9757080078125
