temp=19.644317626953125
temp=19.636764526367188
temp=19.573822021484375
temp=19.576339721679688
temp=19.619140625
temp=19.576339721679688
temp=19.5989990234375
temp=19.581375122070312
temp=19.533538818359375
temp=19.651870727539062
temp=19.50836181640625
temp=19.621658325195312
temp=19.659423828125
temp=19.666976928710938
temp=19.53857421875
temp=19.636764526367188
temp=19.664459228515625
temp=19.616622924804688
temp=19.684600830078125
temp=19.717330932617188
temp=19.7198486328125
temp=19.787826538085938
temp=19.8809814453125
temp=19.782791137695312
temp=19.7802734375
temp=19.777755737304688
temp=19.8004150390625
temp=19.737472534179688
temp=19.896087646484375
temp=19.918746948242188
temp=19.886016845703125
temp=19.868392944335938
temp=19.95147705078125
temp=19.868392944335938
temp=20.0421142578125
temp=20.054702758789062
temp=19.93133544921875
temp=19.913711547851562
temp=19.83062744140625
temp=19.908676147460938
temp=20.087432861328125
temp=20.074844360351562
temp=20.016937255859375
temp=19.948959350585938
temp=20.02197265625
temp=19.994277954101562
temp=20.01190185546875
temp=20.034561157226562
temp=20.167999267578125
temp=20.180587768554688
temp=20.147857666015625
temp=20.125198364257812
temp=20.248565673828125
temp=20.341720581054688
temp=20.278778076171875
temp=20.371932983398438
temp=20.399627685546875
temp=20.447463989257812
temp=20.379486083984375
temp=20.422286987304688
temp=20.590972900390625
temp=20.442428588867188
temp=20.560760498046875
temp=20.553207397460938
temp=20.701751708984375
temp=20.628738403320312
temp=20.69671630859375
temp=20.568313598632812
temp=20.651397705078125
temp=20.648880004882812
temp=20.752105712890625
temp=20.810012817382812
temp=20.731964111328125
temp=21.001358032226562
temp=20.832672119140625
temp=20.920791625976562
temp=21.074371337890625
temp=20.905685424804688
temp=20.903167724609375
temp=20.966110229492188
temp=21.064300537109375
temp=20.850296020507812
temp=20.8074951171875
temp=20.759658813476562
